2.397387415e-10 0.0 0.1 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 496.06856964 281.84157691
2.626724032e-10 0.0 0.10232929922807542 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 549.23127194 314.12950116
2.883814335e-10 0.0 0.10471285480508996 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 612.05443525 353.20906667
3.147777524e-10 0.0 0.10715193052376065 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 676.67331979 393.43751444
3.427627553e-10 0.0 0.10964781961431852 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 747.31299612 437.96530243
3.725447051e-10 0.0 0.11220184543019635 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 824.9078074 487.48421115
4.030203656e-10 0.0 0.1148153621496883 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 904.31004108 538.15641523
4.358621413e-10 0.0 0.11748975549395296 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 995.98753789 598.10177888
4.695342665e-10 0.0 0.1202264434617413 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 1090.2119459 659.76243532
5.044813062e-10 0.0 0.12302687708123816 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 1191.948183 727.21307194
5.408192323e-10 0.0 0.12589254117941673 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 1302.3062804 801.35429312
5.780035774e-10 0.0 0.12882495516931342 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 1415.2349483 877.22235888
6.162480581e-10 0.0 0.1318256738556407 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 1542.4632044 965.05091203
6.553910231e-10 0.0 0.13489628825916536 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 1673.1154774 1055.3267217
6.950952122e-10 0.0 0.1380384264602885 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 1812.7460794 1153.2556627
7.353120515e-10 0.0 0.14125375446227545 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 1962.6079426 1259.9909768
7.764656612e-10 0.0 0.14454397707459274 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 2115.9605152 1369.2125571
8.170203754e-10 0.0 0.14791083881682074 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 2287.0666752 1494.9420346
8.584582603e-10 0.0 0.15135612484362082 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 2462.7181466 1624.152106
8.998390529e-10 0.0 0.15488166189124816 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 2650.9768366 1764.9101405
9.409816392e-10 0.0 0.15848931924611137 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 2853.6339933 1918.9885745
9.830825595e-10 0.0 0.162181009735893 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 3061.0116362 2076.6559993
1.023816483e-09 0.0 0.16595869074375608 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 3295.524706 2260.5760484
1.065406566e-09 0.0 0.16982436524617445 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 3536.3805657 2449.6703052
1.106716309e-09 0.0 0.17378008287493754 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 3794.5644086 2655.377516
1.147519525e-09 0.0 0.1778279410038923 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 4072.5403383 2880.227222
1.18927317e-09 0.0 0.18197008586099836 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 4356.9912101 3110.3158869
1.228551771e-09 0.0 0.18620871366628677 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 4668.2021883 3368.9371245
1.268609222e-09 0.0 0.19054607179632474 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 4987.4568973 3634.4945704
1.307369624e-09 0.0 0.19498445997580452 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 5318.564528 3913.5508159
1.344410575e-09 0.0 0.19952623149688797 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 5662.5779331 4207.7032133
1.38231432e-09 0.0 0.20417379446695294 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 6014.6044446 4508.7057162
1.414773152e-09 0.0 0.20892961308540398 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 6369.7767163 4821.1271184
1.447738324e-09 0.0 0.21379620895022322 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 6733.0225012 5141.0023888
1.478259981e-09 0.0 0.21877616239495526 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 7097.466858 5466.4581996
1.505716445e-09 0.0 0.223872113856834 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 7461.8606322 5797.2998079
1.533812453e-09 0.0 0.22908676527677732 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 7834.7421005 6135.8452653
1.557705723e-09 0.0 0.2344228815319922 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 8199.053191 6475.473971
1.581963843e-09 0.0 0.23988329190194904 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 8571.1691489 6822.7390861
1.605207379e-09 0.0 0.24547089156850307 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 8944.0999401 7174.5624499
1.627134908e-09 0.0 0.251188643150958 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 9316.4839527 7530.4237206
1.649573194e-09 0.0 0.2570395782768864 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 9697.5418736 7894.5765211
1.670862415e-09 0.0 0.2630267991895382 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 10074.457517 8261.2242501
1.692581554e-09 0.0 0.26915348039269155 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 10459.638943 8636.1779648
1.714917805e-09 0.0 0.2754228703338166 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 10850.773977 9018.8544495
1.737905098e-09 0.0 0.28183829312644537 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 11247.470449 9409.245361
1.761427834e-09 0.0 0.2884031503126606 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 11653.40723 9808.7292788
1.785922271e-09 0.0 0.29512092266663864 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 12061.660349 10214.016704
1.811003982e-09 0.0 0.30199517204020165 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 12479.141208 10628.606734
1.836881474e-09 0.0 0.30902954325135906 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 12902.223587 11050.223933
1.863610487e-09 0.0 0.316227766016838 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 13330.312716 11478.583263
1.890962099e-09 0.0 0.32359365692962827 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 13768.373327 11916.916761
1.919270676e-09 0.0 0.33113112148259116 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 14205.295781 12356.882481
1.948251269e-09 0.0 0.3388441561392026 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 14651.947891 12806.761241
1.977781984e-09 0.0 0.34673685045253166 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 15100.338015 13259.810329
2.007853669e-09 0.0 0.3548133892335755 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 15548.983152 13714.828931
2.038625813e-09 0.0 0.3630780547701014 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 16008.078353 14180.441412
2.069359994e-09 0.0 0.3715352290971726 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 16455.363277 14637.155645
2.10078028e-09 0.0 0.38018939632056115 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 16912.178626 15103.73312
2.132400922e-09 0.0 0.3890451449942806 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 17368.294748 15571.175471
2.16413312e-09 0.0 0.39810717055349726 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 17821.701457 16037.734058
2.196604456e-09 0.0 0.40738027780411273 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 18285.669435 16515.162929
2.228062051e-09 0.0 0.4168693834703354 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 18734.268618 16980.732479
2.260182528e-09 0.0 0.4265795188015927 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 19192.283889 17456.239259
2.292660947e-09 0.0 0.43651583224016605 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 19654.833205 17937.661769
2.32543702e-09 0.0 0.4466835921509632 0.0 0.01 533 0.211700007 7.97889996 2182.7949507 20120.942875 18424.225922
